Nº,Project,TestClassName
12314,spring-boot-2.1.1.RELEASE,IntegrationGraphEndpointAutoConfigurationTests
12315,spring-boot-2.1.1.RELEASE,HealthEndpointWebExtensionTests
12316,spring-boot-2.1.1.RELEASE,HealthIndicatorsConfiguration
12317,spring-boot-2.1.1.RELEASE,HealthEndpointAutoConfigurationTests
12318,spring-boot-2.1.1.RELEASE,HealthIndicatorConfiguration
12319,spring-boot-2.1.1.RELEASE,ReactiveHealthIndicatorConfiguration
12320,spring-boot-2.1.1.RELEASE,HealthIndicatorAutoConfigurationTests
12321,spring-boot-2.1.1.RELEASE,CustomHealthIndicatorConfiguration
12322,spring-boot-2.1.1.RELEASE,CustomHealthIndicator
12323,spring-boot-2.1.1.RELEASE,CustomHealthAggregatorConfiguration
12324,spring-boot-2.1.1.RELEASE,ReactiveHealthEndpointWebExtensionTests
12325,spring-boot-2.1.1.RELEASE,HealthIndicatorsConfiguration
12326,spring-boot-2.1.1.RELEASE,HeapDumpWebEndpointAutoConfigurationTests
12327,spring-boot-2.1.1.RELEASE,ThreadDumpEndpointAutoConfigurationTests
12328,spring-boot-2.1.1.RELEASE,RabbitHealthIndicatorAutoConfigurationTests
12329,spring-boot-2.1.1.RELEASE,JolokiaEndpointAutoConfigurationTests
12330,spring-boot-2.1.1.RELEASE,TestConfiguration
12331,spring-boot-2.1.1.RELEASE,SolrHealthIndicatorAutoConfigurationTests
12332,spring-boot-2.1.1.RELEASE,DataSourceHealthIndicatorAutoConfigurationTests
12333,spring-boot-2.1.1.RELEASE,DataSourceConfig
12334,spring-boot-2.1.1.RELEASE,RoutingDatasourceConfig
12335,spring-boot-2.1.1.RELEASE,EnvironmentEndpointAutoConfigurationTests
12336,spring-boot-2.1.1.RELEASE,InfoContributorAutoConfigurationTests
12337,spring-boot-2.1.1.RELEASE,GitPropertiesConfiguration
12338,spring-boot-2.1.1.RELEASE,BuildPropertiesConfiguration
12339,spring-boot-2.1.1.RELEASE,CustomInfoContributorConfiguration
12340,spring-boot-2.1.1.RELEASE,CustomGitInfoContributorConfiguration
12341,spring-boot-2.1.1.RELEASE,CustomBuildInfoContributorConfiguration
12342,spring-boot-2.1.1.RELEASE,InfoEndpointAutoConfigurationTests
12343,spring-boot-2.1.1.RELEASE,DiskSpaceHealthIndicatorAutoConfigurationTests
12344,spring-boot-2.1.1.RELEASE,ConditionsReportEndpointTests
12345,spring-boot-2.1.1.RELEASE,Config
12346,spring-boot-2.1.1.RELEASE,ConditionsReportEndpointAutoConfigurationTests
12347,spring-boot-2.1.1.RELEASE,AuditAutoConfigurationTests
12348,spring-boot-2.1.1.RELEASE,CustomAuditEventRepositoryConfiguration
12349,spring-boot-2.1.1.RELEASE,TestAuditEventRepository
12350,spring-boot-2.1.1.RELEASE,CustomAuthenticationAuditListenerConfiguration
12351,spring-boot-2.1.1.RELEASE,TestAuthenticationAuditListener
12352,spring-boot-2.1.1.RELEASE,CustomAuthorizationAuditListenerConfiguration
12353,spring-boot-2.1.1.RELEASE,TestAuthorizationAuditListener
12354,spring-boot-2.1.1.RELEASE,CustomAuditListenerConfiguration
12355,spring-boot-2.1.1.RELEASE,TestAuditListener
12356,spring-boot-2.1.1.RELEASE,AuditEventsEndpointAutoConfigurationTests
12357,spring-boot-2.1.1.RELEASE,CassandraHealthIndicatorAutoConfigurationTests
12358,spring-boot-2.1.1.RELEASE,CassandraConfiguration
12359,spring-boot-2.1.1.RELEASE,CassandraReactiveHealthIndicatorAutoConfigurationTests
12360,spring-boot-2.1.1.RELEASE,CassandraMockConfiguration
12361,spring-boot-2.1.1.RELEASE,ConditionsReportEndpointDocumentationTests
12362,spring-boot-2.1.1.RELEASE,TestConfiguration
12363,spring-boot-2.1.1.RELEASE,MetricsEndpointDocumentationTests
12364,spring-boot-2.1.1.RELEASE,TestConfiguration
12365,spring-boot-2.1.1.RELEASE,FlywayEndpointDocumentationTests
12366,spring-boot-2.1.1.RELEASE,TestConfiguration
12367,spring-boot-2.1.1.RELEASE,ShutdownEndpointDocumentationTests
12368,spring-boot-2.1.1.RELEASE,TestConfiguration
12369,spring-boot-2.1.1.RELEASE,CachesEndpointDocumentationTests
12370,spring-boot-2.1.1.RELEASE,TestConfiguration
12371,spring-boot-2.1.1.RELEASE,IntegrationGraphEndpointDocumentationTests
12372,spring-boot-2.1.1.RELEASE,TestConfiguration
12373,spring-boot-2.1.1.RELEASE,ScheduledTasksEndpointDocumentationTests
12374,spring-boot-2.1.1.RELEASE,TestConfiguration
12375,spring-boot-2.1.1.RELEASE,LiquibaseEndpointDocumentationTests
12376,spring-boot-2.1.1.RELEASE,TestConfiguration
12377,spring-boot-2.1.1.RELEASE,HeapDumpWebEndpointDocumentationTests
12378,spring-boot-2.1.1.RELEASE,TestConfiguration
12379,spring-boot-2.1.1.RELEASE,PrometheusScrapeEndpointDocumentationTests
12380,spring-boot-2.1.1.RELEASE,TestConfiguration
12381,spring-boot-2.1.1.RELEASE,ThreadDumpEndpointDocumentationTests
12382,spring-boot-2.1.1.RELEASE,TestConfiguration
12383,spring-boot-2.1.1.RELEASE,EnvironmentEndpointDocumentationTests
12384,spring-boot-2.1.1.RELEASE,TestConfiguration
12385,spring-boot-2.1.1.RELEASE,MappingsEndpointServletDocumentationTests
12386,spring-boot-2.1.1.RELEASE,TestConfiguration
12387,spring-boot-2.1.1.RELEASE,ExampleController
12388,spring-boot-2.1.1.RELEASE,HttpTraceEndpointDocumentationTests
12389,spring-boot-2.1.1.RELEASE,TestConfiguration
12390,spring-boot-2.1.1.RELEASE,MockMvcEndpointDocumentationTests
12391,spring-boot-2.1.1.RELEASE,SessionsEndpointDocumentationTests
12392,spring-boot-2.1.1.RELEASE,TestConfiguration
12393,spring-boot-2.1.1.RELEASE,HealthEndpointDocumentationTests
12394,spring-boot-2.1.1.RELEASE,TestConfiguration
12395,spring-boot-2.1.1.RELEASE,LogFileWebEndpointDocumentationTests
12396,spring-boot-2.1.1.RELEASE,TestConfiguration
12397,spring-boot-2.1.1.RELEASE,LoggersEndpointDocumentationTests
12398,spring-boot-2.1.1.RELEASE,TestConfiguration
12399,spring-boot-2.1.1.RELEASE,ConfigurationPropertiesReportEndpointDocumentationTests
12400,spring-boot-2.1.1.RELEASE,TestConfiguration
12401,spring-boot-2.1.1.RELEASE,InfoEndpointDocumentationTests
12402,spring-boot-2.1.1.RELEASE,TestConfiguration
12403,spring-boot-2.1.1.RELEASE,MappingsEndpointReactiveDocumentationTests
12404,spring-boot-2.1.1.RELEASE,TestConfiguration
12405,spring-boot-2.1.1.RELEASE,ExampleController
12406,spring-boot-2.1.1.RELEASE,BeansEndpointDocumentationTests
12407,spring-boot-2.1.1.RELEASE,TestConfiguration
12408,spring-boot-2.1.1.RELEASE,AuditEventsEndpointDocumentationTests
12409,spring-boot-2.1.1.RELEASE,TestConfiguration
12410,spring-boot-2.1.1.RELEASE,JerseyWebEndpointManagementContextConfigurationTests
12411,spring-boot-2.1.1.RELEASE,WebEndpointsSupplierConfig
12412,spring-boot-2.1.1.RELEASE,ConfigWithResourceConfig
12413,spring-boot-2.1.1.RELEASE,MappingWebEndpointPathMapperTests
12414,spring-boot-2.1.1.RELEASE,WebEndpointPropertiesTests
12415,spring-boot-2.1.1.RELEASE,WebEndpointAutoConfigurationTests
12416,spring-boot-2.1.1.RELEASE,TestPathMatcher
12417,spring-boot-2.1.1.RELEASE,TestOneEndpoint
12418,spring-boot-2.1.1.RELEASE,TestAnotherOneEndpoint
12419,spring-boot-2.1.1.RELEASE,TestTwoEndpoint
12420,spring-boot-2.1.1.RELEASE,ServletEndpointManagementContextConfigurationTests
12421,spring-boot-2.1.1.RELEASE,TestConfig
12422,spring-boot-2.1.1.RELEASE,DefaultEndpointObjectNameFactoryTests
12423,spring-boot-2.1.1.RELEASE,EndpointIdTimeToLivePropertyFunctionTests
12424,spring-boot-2.1.1.RELEASE,ConditionalOnEnabledEndpointTests
12425,spring-boot-2.1.1.RELEASE,FooEndpointEnabledByDefaultTrue
12426,spring-boot-2.1.1.RELEASE,FooEndpointEnabledByDefaultFalse
12427,spring-boot-2.1.1.RELEASE,FooBarEndpointEnabledByDefaultFalse
12428,spring-boot-2.1.1.RELEASE,FooEndpointExtensionEnabledByDefaultTrue
12429,spring-boot-2.1.1.RELEASE,FooEndpointExtensionEnabledByDefaultFalse
12430,spring-boot-2.1.1.RELEASE,TestFilter
12431,spring-boot-2.1.1.RELEASE,FooEndpointEnabledByDefaultTrueConfiguration
12432,spring-boot-2.1.1.RELEASE,FooEndpointEnabledByDefaultFalseConfiguration
12433,spring-boot-2.1.1.RELEASE,FooBarEndpointEnabledByDefaultFalseConfiguration
12434,spring-boot-2.1.1.RELEASE,FooEndpointAndExtensionEnabledByDefaultTrueConfiguration
12435,spring-boot-2.1.1.RELEASE,FooEndpointAndExtensionEnabledByDefaultFalseConfiguration
12436,spring-boot-2.1.1.RELEASE,ComponentEnabledIfEndpointIsEnabledConfiguration
12437,spring-boot-2.1.1.RELEASE,ComponentWithNoEndpointReferenceConfiguration
12438,spring-boot-2.1.1.RELEASE,ExposeExcludePropertyEndpointFilterTests
12439,spring-boot-2.1.1.RELEASE,TestExposableWebEndpoint
12440,spring-boot-2.1.1.RELEASE,DifferentTestExposableWebEndpoint
12441,spring-boot-2.1.1.RELEASE,BeansEndpointAutoConfigurationTests
12442,spring-boot-2.1.1.RELEASE,SpringApplicationHierarchyTests
12443,spring-boot-2.1.1.RELEASE,Child
12444,spring-boot-2.1.1.RELEASE,Parent
12445,spring-boot-2.1.1.RELEASE,MongoHealthIndicatorAutoConfigurationTests
12446,spring-boot-2.1.1.RELEASE,MongoReactiveHealthIndicatorAutoConfigurationTests
12447,spring-boot-2.1.1.RELEASE,WebMvcEndpointCorsIntegrationTests
12448,spring-boot-2.1.1.RELEASE,ControllerEndpointWebFluxIntegrationTests
12449,spring-boot-2.1.1.RELEASE,DefaultConfiguration
12450,spring-boot-2.1.1.RELEASE,ExampleController
12451,spring-boot-2.1.1.RELEASE,WebFluxEndpointIntegrationTests
12452,spring-boot-2.1.1.RELEASE,TestControllerEndpoint
12453,spring-boot-2.1.1.RELEASE,TestRestControllerEndpoint
12454,spring-boot-2.1.1.RELEASE,EndpointsConfiguration
12455,spring-boot-2.1.1.RELEASE,WebMvcEndpointIntegrationTests
12456,spring-boot-2.1.1.RELEASE,DefaultConfiguration
12457,spring-boot-2.1.1.RELEASE,SpringHateoasConfiguration
12458,spring-boot-2.1.1.RELEASE,SpringDataRestConfiguration
12459,spring-boot-2.1.1.RELEASE,SecureConfiguration
12460,spring-boot-2.1.1.RELEASE,TestServletEndpoint
12461,spring-boot-2.1.1.RELEASE,TestControllerEndpoint
12462,spring-boot-2.1.1.RELEASE,TestRestControllerEndpoint
12463,spring-boot-2.1.1.RELEASE,EndpointsConfiguration
12464,spring-boot-2.1.1.RELEASE,WebMvcEndpointExposureIntegrationTests
12465,spring-boot-2.1.1.RELEASE,CustomMvcEndpoint
12466,spring-boot-2.1.1.RELEASE,CustomServletEndpoint
12467,spring-boot-2.1.1.RELEASE,WebFluxEndpointCorsIntegrationTests
12468,spring-boot-2.1.1.RELEASE,JolokiaEndpointAutoConfigurationIntegrationTests
12469,spring-boot-2.1.1.RELEASE,Application
12470,spring-boot-2.1.1.RELEASE,JerseyEndpointIntegrationTests
12471,spring-boot-2.1.1.RELEASE,TestControllerEndpoint
12472,spring-boot-2.1.1.RELEASE,TestRestControllerEndpoint
12473,spring-boot-2.1.1.RELEASE,EndpointsConfiguration
12474,spring-boot-2.1.1.RELEASE,WebEndpointsAutoConfigurationIntegrationTests
12475,spring-boot-2.1.1.RELEASE,WebEndpointTestApplication
12476,spring-boot-2.1.1.RELEASE,JmxEndpointIntegrationTests
12477,spring-boot-2.1.1.RELEASE,ControllerEndpointWebMvcIntegrationTests
12478,spring-boot-2.1.1.RELEASE,DefaultConfiguration
12479,spring-boot-2.1.1.RELEASE,SecureConfiguration
12480,spring-boot-2.1.1.RELEASE,ExampleController
12481,spring-boot-2.1.1.RELEASE,LiquibaseEndpointAutoConfigurationTests
12482,spring-boot-2.1.1.RELEASE,LiquibaseConfiguration
12483,spring-boot-2.1.1.RELEASE,DataSourceClosingLiquibaseConfiguration
12484,spring-boot-2.1.1.RELEASE,JmsHealthIndicatorAutoConfigurationTests
12485,spring-boot-2.1.1.RELEASE,LogFileWebEndpointAutoConfigurationTests
12486,spring-boot-2.1.1.RELEASE,LoggersEndpointAutoConfigurationTests
12487,spring-boot-2.1.1.RELEASE,LoggingConfiguration
12488,spring-boot-2.1.1.RELEASE,ElasticsearchHealthIndicatorAutoConfigurationTests
12489,spring-boot-2.1.1.RELEASE,JestClientConfiguration
12490,spring-boot-2.1.1.RELEASE,CouchbaseHealthIndicatorAutoConfigurationTests
12491,spring-boot-2.1.1.RELEASE,CouchbaseMockConfiguration
12492,spring-boot-2.1.1.RELEASE,CouchbaseReactiveHealthIndicatorAutoConfigurationTests
12493,spring-boot-2.1.1.RELEASE,CouchbaseMockConfiguration
12494,spring-boot-2.1.1.RELEASE,FlywayEndpointAutoConfigurationTests
12495,spring-boot-2.1.1.RELEASE,FlywayConfiguration
12496,spring-boot-2.1.1.RELEASE,SessionsEndpointAutoConfigurationTests
12497,spring-boot-2.1.1.RELEASE,SessionConfiguration
12498,spring-boot-2.1.1.RELEASE,Neo4jHealthIndicatorTests
12499,spring-boot-2.1.1.RELEASE,CacheMetricsRegistrarTests
12500,spring-boot-2.1.1.RELEASE,CaffeineCacheMeterBinderProviderTests
12501,spring-boot-2.1.1.RELEASE,HazelcastCacheMeterBinderProviderTests
12502,spring-boot-2.1.1.RELEASE,JCacheCacheMeterBinderProviderTests
12503,spring-boot-2.1.1.RELEASE,EhCache2CacheMeterBinderProviderTests
12504,spring-boot-2.1.1.RELEASE,WebMvcMetricsIntegrationTests
12505,spring-boot-2.1.1.RELEASE,TestConfiguration
12506,spring-boot-2.1.1.RELEASE,Controller1
12507,spring-boot-2.1.1.RELEASE,Exception1
12508,spring-boot-2.1.1.RELEASE,Exception2
12509,spring-boot-2.1.1.RELEASE,CustomExceptionHandler
12510,spring-boot-2.1.1.RELEASE,WebMvcMetricsFilterAutoTimedTests
12511,spring-boot-2.1.1.RELEASE,TestConfiguration
12512,spring-boot-2.1.1.RELEASE,Controller
12513,spring-boot-2.1.1.RELEASE,LongTaskTimingHandlerInterceptorTests
12514,spring-boot-2.1.1.RELEASE,MetricsInterceptorConfiguration
12515,spring-boot-2.1.1.RELEASE,Controller1
12516,spring-boot-2.1.1.RELEASE,WebMvcMetricsFilterTests
12517,spring-boot-2.1.1.RELEASE,MetricsFilterApp
12518,spring-boot-2.1.1.RELEASE,Controller1
12519,spring-boot-2.1.1.RELEASE,Controller2
12520,spring-boot-2.1.1.RELEASE,RedirectAndNotFoundFilter
12521,spring-boot-2.1.1.RELEASE,WebFluxTagsTests
12522,spring-boot-2.1.1.RELEASE,MetricsWebFilterTests
12523,spring-boot-2.1.1.RELEASE,WebClientExchangeTagsTests
12524,spring-boot-2.1.1.RELEASE,MetricsWebClientFilterFunctionTests
12525,spring-boot-2.1.1.RELEASE,MetricsWebClientCustomizerTests
12526,spring-boot-2.1.1.RELEASE,DefaultWebClientExchangeTagsProviderTests
12527,spring-boot-2.1.1.RELEASE,MetricsRestTemplateCustomizerTests
12528,spring-boot-2.1.1.RELEASE,RabbitMetricsTests
12529,spring-boot-2.1.1.RELEASE,MetricsEndpointWebIntegrationTests
12530,spring-boot-2.1.1.RELEASE,TestConfiguration
12531,spring-boot-2.1.1.RELEASE,DataSourcePoolMetricsTests
12532,spring-boot-2.1.1.RELEASE,MetricsApp
12533,spring-boot-2.1.1.RELEASE,DataSourceConfig
12534,spring-boot-2.1.1.RELEASE,MetricsEndpointTests
12535,spring-boot-2.1.1.RELEASE,PrometheusScrapeEndpointIntegrationTests
12536,spring-boot-2.1.1.RELEASE,TestConfiguration
12537,spring-boot-2.1.1.RELEASE,PrometheusPushGatewayManagerTests
12538,spring-boot-2.1.1.RELEASE,InfluxDbHealthIndicatorTests
12539,spring-boot-2.1.1.RELEASE,ShutdownEndpointTests
12540,spring-boot-2.1.1.RELEASE,EndpointConfig
12541,spring-boot-2.1.1.RELEASE,EmptyConfig
12542,spring-boot-2.1.1.RELEASE,ConfigurationPropertiesReportEndpointTests
12543,spring-boot-2.1.1.RELEASE,Parent
12544,spring-boot-2.1.1.RELEASE,Config
12545,spring-boot-2.1.1.RELEASE,TestProperties
12546,spring-boot-2.1.1.RELEASE,Hidden
12547,spring-boot-2.1.1.RELEASE,ListItem
12548,spring-boot-2.1.1.RELEASE,ConfigurationPropertiesReportEndpointSerializationTests
12549,spring-boot-2.1.1.RELEASE,Base
12550,spring-boot-2.1.1.RELEASE,FooConfig
12551,spring-boot-2.1.1.RELEASE,SelfReferentialConfig
12552,spring-boot-2.1.1.RELEASE,MetadataCycleConfig
12553,spring-boot-2.1.1.RELEASE,MapConfig
12554,spring-boot-2.1.1.RELEASE,ListConfig
12555,spring-boot-2.1.1.RELEASE,MetadataMapConfig
12556,spring-boot-2.1.1.RELEASE,AddressedConfig
12557,spring-boot-2.1.1.RELEASE,InitializedMapAndListPropertiesConfig
12558,spring-boot-2.1.1.RELEASE,Foo
12559,spring-boot-2.1.1.RELEASE,Bar
12560,spring-boot-2.1.1.RELEASE,SelfReferential
12561,spring-boot-2.1.1.RELEASE,MapHolder
12562,spring-boot-2.1.1.RELEASE,ListHolder
12563,spring-boot-2.1.1.RELEASE,Addressed
12564,spring-boot-2.1.1.RELEASE,InitializedMapAndListProperties
12565,spring-boot-2.1.1.RELEASE,Cycle
12566,spring-boot-2.1.1.RELEASE,Alpha
12567,spring-boot-2.1.1.RELEASE,CycleConfig
12568,spring-boot-2.1.1.RELEASE,HikariDataSourceConfig
12569,spring-boot-2.1.1.RELEASE,ConfigurationPropertiesReportEndpointParentTests
12570,spring-boot-2.1.1.RELEASE,Parent
12571,spring-boot-2.1.1.RELEASE,ClassConfigurationProperties
12572,spring-boot-2.1.1.RELEASE,BeanMethodConfigurationProperties
12573,spring-boot-2.1.1.RELEASE,OtherProperties
12574,spring-boot-2.1.1.RELEASE,TestProperties
12575,spring-boot-2.1.1.RELEASE,ConfigurationPropertiesReportEndpointMethodAnnotationsTests
12576,spring-boot-2.1.1.RELEASE,Config
12577,spring-boot-2.1.1.RELEASE,OverriddenPrefix
12578,spring-boot-2.1.1.RELEASE,Foo
12579,spring-boot-2.1.1.RELEASE,Bar
12580,spring-boot-2.1.1.RELEASE,ConfigurationPropertiesReportEndpointProxyTests
12581,spring-boot-2.1.1.RELEASE,Config
12582,spring-boot-2.1.1.RELEASE,Executor
12583,spring-boot-2.1.1.RELEASE,AbstractExecutor
12584,spring-boot-2.1.1.RELEASE,SqlExecutor
12585,spring-boot-2.1.1.RELEASE,HttpTraceFilterTests
12586,spring-boot-2.1.1.RELEASE,HttpExchangeTracerTests
12587,spring-boot-2.1.1.RELEASE,RequestHeadersFilterHttpExchangeTracer
12588,spring-boot-2.1.1.RELEASE,InMemoryHttpTraceRepositoryTests
12589,spring-boot-2.1.1.RELEASE,HttpTraceWebFilterTests
12590,spring-boot-2.1.1.RELEASE,HttpTraceWebFilterIntegrationTests
12591,spring-boot-2.1.1.RELEASE,Config
12592,spring-boot-2.1.1.RELEASE,HttpTraceEndpointTests
12593,spring-boot-2.1.1.RELEASE,CachesEndpointWebIntegrationTests
12594,spring-boot-2.1.1.RELEASE,TestConfiguration
12595,spring-boot-2.1.1.RELEASE,CachesEndpointTests
12596,spring-boot-2.1.1.RELEASE,ScheduledTasksEndpointTests
12597,spring-boot-2.1.1.RELEASE,BaseConfiguration
12598,spring-boot-2.1.1.RELEASE,FixedDelayScheduledMethod
12599,spring-boot-2.1.1.RELEASE,FixedRateScheduledMethod
12600,spring-boot-2.1.1.RELEASE,CronScheduledMethod
12601,spring-boot-2.1.1.RELEASE,FixedDelayTriggerTask
12602,spring-boot-2.1.1.RELEASE,FixedRateTriggerTask
12603,spring-boot-2.1.1.RELEASE,CronTriggerTask
12604,spring-boot-2.1.1.RELEASE,CronTriggerRunnable
12605,spring-boot-2.1.1.RELEASE,FixedDelayTriggerRunnable
12606,spring-boot-2.1.1.RELEASE,FixedRateTriggerRunnable
12607,spring-boot-2.1.1.RELEASE,AuthenticationAuditListenerTests
12608,spring-boot-2.1.1.RELEASE,AuthorizationAuditListenerTests
12609,spring-boot-2.1.1.RELEASE,RedisHealthIndicatorTests
12610,spring-boot-2.1.1.RELEASE,RedisReactiveHealthIndicatorTests
12611,spring-boot-2.1.1.RELEASE,MailHealthIndicatorTests
12612,spring-boot-2.1.1.RELEASE,SuccessTransport
12613,spring-boot-2.1.1.RELEASE,TraceableHttpServletRequestTests
12614,spring-boot-2.1.1.RELEASE,MappingsEndpointTests
12615,spring-boot-2.1.1.RELEASE,EndpointConfiguration
12616,spring-boot-2.1.1.RELEASE,ReactiveWebConfiguration
12617,spring-boot-2.1.1.RELEASE,ServletWebConfiguration
12618,spring-boot-2.1.1.RELEASE,CustomDispatcherServletConfiguration
12619,spring-boot-2.1.1.RELEASE,LdapHealthIndicatorTests
12620,spring-boot-2.1.1.RELEASE,IntegrationGraphEndpointWebIntegrationTests
12621,spring-boot-2.1.1.RELEASE,TestConfiguration
12622,spring-boot-2.1.1.RELEASE,IntegrationGraphEndpointTests
12623,spring-boot-2.1.1.RELEASE,HealthEndpointWebIntegrationTests
12624,spring-boot-2.1.1.RELEASE,TestConfiguration
12625,spring-boot-2.1.1.RELEASE,HealthEndpointTests
12626,spring-boot-2.1.1.RELEASE,ReactiveHealthIndicatorRegistryFactoryTests
12627,spring-boot-2.1.1.RELEASE,HealthTests
12628,spring-boot-2.1.1.RELEASE,OrderedHealthAggregatorTests
12629,spring-boot-2.1.1.RELEASE,DefaultReactiveHealthIndicatorRegistryTests
12630,spring-boot-2.1.1.RELEASE,HealthIndicatorReactiveAdapterTests
12631,spring-boot-2.1.1.RELEASE,DefaultHealthIndicatorRegistryTests
12632,spring-boot-2.1.1.RELEASE,HealthWebEndpointResponseMapperTests
12633,spring-boot-2.1.1.RELEASE,CompositeHealthIndicatorTests
12634,spring-boot-2.1.1.RELEASE,CompositeHealthIndicatorFactoryTests
12635,spring-boot-2.1.1.RELEASE,CompositeReactiveHealthIndicatorFactoryTests
12636,spring-boot-2.1.1.RELEASE,CompositeReactiveHealthIndicatorTests
12637,spring-boot-2.1.1.RELEASE,TimeoutHealth
12638,spring-boot-2.1.1.RELEASE,ApplicationHealthIndicatorTests
12639,spring-boot-2.1.1.RELEASE,HeapDumpWebEndpointTests
12640,spring-boot-2.1.1.RELEASE,HeapDumpWebEndpointWebIntegrationTests
12641,spring-boot-2.1.1.RELEASE,TestConfiguration
12642,spring-boot-2.1.1.RELEASE,TestHeapDumpWebEndpoint
12643,spring-boot-2.1.1.RELEASE,ThreadDumpEndpointTests
12644,spring-boot-2.1.1.RELEASE,RabbitHealthIndicatorTests
12645,spring-boot-2.1.1.RELEASE,AdhocTestSuite
12646,spring-boot-2.1.1.RELEASE,SolrHealthIndicatorTests
12647,spring-boot-2.1.1.RELEASE,DataSourceHealthIndicatorTests
12648,spring-boot-2.1.1.RELEASE,EnvironmentEndpointTests
12649,spring-boot-2.1.1.RELEASE,Config
12650,spring-boot-2.1.1.RELEASE,EnvironmentEndpointWebIntegrationTests
12651,spring-boot-2.1.1.RELEASE,TestConfiguration
12652,spring-boot-2.1.1.RELEASE,InfoEndpointWebIntegrationTests
12653,spring-boot-2.1.1.RELEASE,TestConfiguration
12654,spring-boot-2.1.1.RELEASE,InfoTests
12655,spring-boot-2.1.1.RELEASE,SimpleInfoContributorTests
12656,spring-boot-2.1.1.RELEASE,GitInfoContributorTests
12657,spring-boot-2.1.1.RELEASE,EnvironmentInfoContributorTests
12658,spring-boot-2.1.1.RELEASE,InfoEndpointTests
12659,spring-boot-2.1.1.RELEASE,DiskSpaceHealthIndicatorTests
12660,spring-boot-2.1.1.RELEASE,AuditListenerTests
12661,spring-boot-2.1.1.RELEASE,AuditEventsEndpointTests
12662,spring-boot-2.1.1.RELEASE,AuditEventTests
12663,spring-boot-2.1.1.RELEASE,InMemoryAuditEventRepositoryTests
12664,spring-boot-2.1.1.RELEASE,AuditEventsEndpointWebIntegrationTests
12665,spring-boot-2.1.1.RELEASE,TestConfiguration
12666,spring-boot-2.1.1.RELEASE,CassandraReactiveHealthIndicatorTests
12667,spring-boot-2.1.1.RELEASE,LinkTests
12668,spring-boot-2.1.1.RELEASE,EndpointServletTests
